DATE (MM/DD/YYYY),HOUR-MST,Avg Temperature @ 2m [deg C]
6/11/2008,12,13.5508
6/11/2008,13,14.7417
6/11/2008,14,15.8156
6/11/2008,15,15.1482
6/11/2008,16,17.4403
6/11/2008,17,17.9794
6/11/2008,18,17.1673
6/11/2008,19,15.2385
6/11/2008,20,13.9608
6/11/2008,21,13.2336
6/11/2008,22,13.6799
6/11/2008,23,13.7625
6/12/2008,0,12.5327
6/12/2008,1,11.8751
6/12/2008,2,10.8318
6/12/2008,3,9.8845
6/12/2008,4,9.3901
6/12/2008,5,8.1309
6/12/2008,6,9.3028
6/12/2008,7,12.3012
6/12/2008,8,13.5654
6/12/2008,9,14.4075
6/12/2008,10,15.3113
6/12/2008,11,15.8388
6/12/2008,12,16.8020
6/12/2008,13,17.2854
6/12/2008,14,17.8647
6/12/2008,15,17.3357
6/12/2008,16,16.9928
6/12/2008,17,17.8218
6/12/2008,18,17.4693
6/12/2008,19,16.9608
6/12/2008,20,16.0927
6/12/2008,21,14.0569
6/12/2008,22,11.8385
6/12/2008,23,13.9212
6/13/2008,0,13.3698
6/13/2008,1,12.4998
6/13/2008,2,12.2900
6/13/2008,3,11.9559
6/13/2008,4,11.1843
6/13/2008,5,11.1165
6/13/2008,6,11.6383
6/13/2008,7,12.7286
6/13/2008,8,14.9188
6/13/2008,9,16.4032
6/13/2008,10,18.0980
6/13/2008,11,18.8617
6/13/2008,12,20.7848
6/13/2008,13,22.3111
6/13/2008,14,22.8584
6/13/2008,15,23.7308
6/13/2008,16,24.4253
6/13/2008,17,24.1244
6/13/2008,18,23.8326
6/13/2008,19,22.7368
6/13/2008,20,19.9305
6/13/2008,21,17.8643
6/13/2008,22,17.1566
6/13/2008,23,16.9156
6/14/2008,0,16.5587
6/14/2008,1,17.0175
6/14/2008,2,17.0201
6/14/2008,3,17.4237
6/14/2008,4,18.0251
6/14/2008,5,18.2505
6/14/2008,6,18.6889
6/14/2008,7,20.0532
6/14/2008,8,21.3906
6/14/2008,9,22.9783
6/14/2008,10,24.3856
6/14/2008,11,25.8868
6/14/2008,12,26.9696
6/14/2008,13,27.3751
6/14/2008,14,28.2247
6/14/2008,15,28.8784
6/14/2008,16,29.1341
6/14/2008,17,28.7231
6/14/2008,18,28.0446
6/14/2008,19,26.8550
6/14/2008,20,24.4096
6/14/2008,21,22.9054
6/14/2008,22,21.3730
6/14/2008,23,19.6231
6/15/2008,0,19.6613
6/15/2008,1,19.8207
6/15/2008,2,19.6137
6/15/2008,3,19.0271
6/15/2008,4,18.6919
6/15/2008,5,17.5418
6/15/2008,6,16.9995
6/15/2008,7,21.8764
6/15/2008,8,24.5273
6/15/2008,9,23.2147
6/15/2008,10,21.9192
6/15/2008,11,22.6225
6/15/2008,12,24.6095
6/15/2008,13,25.9594
6/15/2008,14,26.4304
6/15/2008,15,26.8015
6/15/2008,16,25.4808
6/15/2008,17,25.1647
6/15/2008,18,24.4152
6/15/2008,19,23.0547
6/15/2008,20,21.6764
6/15/2008,21,20.4697
6/15/2008,22,19.5138
6/15/2008,23,18.4149
6/16/2008,0,16.4640
6/16/2008,1,15.2020
6/16/2008,2,13.8902
6/16/2008,3,12.7502
6/16/2008,4,11.9894
6/16/2008,5,11.6263
6/16/2008,6,12.7276
6/16/2008,7,13.2994
6/16/2008,8,13.7864
6/16/2008,9,14.8421
6/16/2008,10,15.9258
6/16/2008,11,15.8495
6/16/2008,12,17.4674
6/16/2008,13,19.0429
6/16/2008,14,19.0804
6/16/2008,15,19.8954
6/16/2008,16,21.0522
6/16/2008,17,19.3140
6/16/2008,18,19.8546
6/16/2008,19,18.9312
6/16/2008,20,18.0086
6/16/2008,21,16.6856
6/16/2008,22,16.5279
6/16/2008,23,15.1635
6/17/2008,0,15.9213
6/17/2008,1,14.7613
6/17/2008,2,12.7096
6/17/2008,3,12.6241
6/17/2008,4,13.2391
6/17/2008,5,13.9344
6/17/2008,6,14.5703
6/17/2008,7,18.1753
6/17/2008,8,21.2195
6/17/2008,9,21.9077
6/17/2008,10,22.8955
6/17/2008,11,25.1326
6/17/2008,12,26.6974
6/17/2008,13,28.1895
6/17/2008,14,28.7945
6/17/2008,15,28.1475
6/17/2008,16,28.1876
6/17/2008,17,27.9968
6/17/2008,18,26.5942
6/17/2008,19,25.8263
6/17/2008,20,22.5795
6/17/2008,21,21.8533
6/17/2008,22,21.4439
6/17/2008,23,21.0042
6/18/2008,0,19.8406
6/18/2008,1,18.7663
6/18/2008,2,18.5066
6/18/2008,3,18.4467
6/18/2008,4,17.7119
6/18/2008,5,18.1171
6/18/2008,6,18.7132
6/18/2008,7,22.0722
6/18/2008,8,23.6084
6/18/2008,9,25.6612
6/18/2008,10,27.7986
6/18/2008,11,24.8354
6/18/2008,12,26.2470
6/18/2008,13,25.9787
6/18/2008,14,24.5851
6/18/2008,15,23.5946
6/18/2008,16,22.1312
6/18/2008,17,21.2188
6/18/2008,18,21.2491
6/18/2008,19,20.2782
6/18/2008,20,19.4160
6/18/2008,21,18.5665
6/18/2008,22,19.4821
6/18/2008,23,19.5058
6/19/2008,0,18.8589
6/19/2008,1,18.4517
6/19/2008,2,17.1224
6/19/2008,3,15.1050
6/19/2008,4,13.3327
6/19/2008,5,14.1616
6/19/2008,6,19.5738
6/19/2008,7,20.5513
6/19/2008,8,20.8362
6/19/2008,9,23.2191
6/19/2008,10,24.8882
6/19/2008,11,22.1060
6/19/2008,12,22.2486
6/19/2008,13,22.6888
6/19/2008,14,23.4923
6/19/2008,15,23.9327
6/19/2008,16,23.7164
6/19/2008,17,23.6410
6/19/2008,18,23.4713
6/19/2008,19,21.6692
6/19/2008,20,20.0577
6/19/2008,21,17.9995
6/19/2008,22,17.5738
6/19/2008,23,16.8869
6/20/2008,0,15.5904
6/20/2008,1,14.9668
6/20/2008,2,14.3928
6/20/2008,3,13.5531
6/20/2008,4,13.1785
6/20/2008,5,12.6262
6/20/2008,6,13.8359
6/20/2008,7,16.7254
6/20/2008,8,18.1150
6/20/2008,9,18.3075
6/20/2008,10,18.3579
6/20/2008,11,19.4013
6/20/2008,12,20.4091
6/20/2008,13,21.7434
6/20/2008,14,22.8190
6/20/2008,15,23.6729
6/20/2008,16,24.0590
6/20/2008,17,24.0890
6/20/2008,18,23.0601
6/20/2008,19,18.9271
6/20/2008,20,16.3393
6/20/2008,21,15.2909
6/20/2008,22,14.2830
6/20/2008,23,13.9301
6/21/2008,0,13.3708
6/21/2008,1,13.3821
6/21/2008,2,12.9336
6/21/2008,3,12.9329
6/21/2008,4,12.3038
6/21/2008,5,12.3355
6/21/2008,6,14.5534
6/21/2008,7,18.3007
6/21/2008,8,20.8389
6/21/2008,9,20.7252
6/21/2008,10,22.1186
6/21/2008,11,24.1920
6/21/2008,12,25.1910
6/21/2008,13,25.9859
6/21/2008,14,26.4930
6/21/2008,15,26.7379
6/21/2008,16,26.6405
6/21/2008,17,26.1980
6/21/2008,18,25.6731
6/21/2008,19,23.4611
6/21/2008,20,21.3037
6/21/2008,21,19.6204
6/21/2008,22,19.1032
6/21/2008,23,18.7471
6/22/2008,0,17.8713
6/22/2008,1,17.2225
6/22/2008,2,16.8822
6/22/2008,3,17.0952
6/22/2008,4,16.4248
6/22/2008,5,16.5833
6/22/2008,6,17.6972
6/22/2008,7,21.1459
6/22/2008,8,24.6026
6/22/2008,9,26.6521
6/22/2008,10,27.2588
6/22/2008,11,28.3898
6/22/2008,12,28.6537
6/22/2008,13,27.7313
6/22/2008,14,27.2597
6/22/2008,15,27.4532
6/22/2008,16,27.6367
6/22/2008,17,25.8565
6/22/2008,18,24.4202
6/22/2008,19,23.2181
6/22/2008,20,22.1091
6/22/2008,21,21.6233
6/22/2008,22,21.5726
6/22/2008,23,19.9920
6/23/2008,0,20.0164
6/23/2008,1,19.5652
6/23/2008,2,17.0794
6/23/2008,3,16.6914
6/23/2008,4,16.1572
6/23/2008,5,15.9905
6/23/2008,6,18.0951
6/23/2008,7,21.9801
6/23/2008,8,20.4659
6/23/2008,9,19.3914
6/23/2008,10,20.6196
6/23/2008,11,21.0369
6/23/2008,12,22.3653
6/23/2008,13,23.9368
6/23/2008,14,22.7480
6/23/2008,15,20.7204
6/23/2008,16,20.4997
6/23/2008,17,21.8908
6/23/2008,18,22.7308
6/23/2008,19,21.8945
6/23/2008,20,20.8764
6/23/2008,21,20.2771
6/23/2008,22,18.5605
6/23/2008,23,17.8372
6/24/2008,0,16.6773
6/24/2008,1,15.6871
6/24/2008,2,14.2349
6/24/2008,3,13.6684
6/24/2008,4,12.9034
6/24/2008,5,13.1505
6/24/2008,6,15.2546
6/24/2008,7,19.4248
6/24/2008,8,22.2439
6/24/2008,9,22.6964
6/24/2008,10,25.2533
6/24/2008,11,26.9589
6/24/2008,12,27.6699
6/24/2008,13,28.6995
6/24/2008,14,29.1096
6/24/2008,15,26.7810
6/24/2008,16,27.2312
6/24/2008,17,25.6229
6/24/2008,18,25.5071
6/24/2008,19,24.1273
6/24/2008,20,23.1554
6/24/2008,21,22.4287
6/24/2008,22,21.3217
6/24/2008,23,19.9573
6/25/2008,0,17.4243
6/25/2008,1,16.5258
6/25/2008,2,16.8189
6/25/2008,3,17.4403
6/25/2008,4,17.6646
6/25/2008,5,18.0508
6/25/2008,6,18.9980
6/25/2008,7,20.7106
6/25/2008,8,21.9248
6/25/2008,9,24.8325
6/25/2008,10,26.8729
6/25/2008,11,26.3997
6/25/2008,12,27.2524
6/25/2008,13,29.2568
6/25/2008,14,28.8067
6/25/2008,15,28.4792
6/25/2008,16,28.6697
6/25/2008,17,28.0850
6/25/2008,18,26.4307
6/25/2008,19,24.3311
6/25/2008,20,21.9198
6/25/2008,21,21.8776
6/25/2008,22,20.8304
6/25/2008,23,19.7659
6/26/2008,0,17.5692
6/26/2008,1,17.1869
6/26/2008,2,16.7748
6/26/2008,3,16.3118
6/26/2008,4,16.8851
6/26/2008,5,17.7273
6/26/2008,6,16.5308
6/26/2008,7,18.8482
6/26/2008,8,20.3577
6/26/2008,9,21.2213
6/26/2008,10,24.5670
6/26/2008,11,27.1545
6/26/2008,12,26.9153
6/26/2008,13,27.2024
6/26/2008,14,27.4926
6/26/2008,15,28.0026
6/26/2008,16,27.2341
6/26/2008,17,26.9587
6/26/2008,18,28.3227
6/26/2008,19,25.8168
6/26/2008,20,24.4626
6/26/2008,21,24.4799
6/26/2008,22,24.4687
6/26/2008,23,24.6358
6/27/2008,0,24.4086
6/27/2008,1,22.6832
6/27/2008,2,20.5098
6/27/2008,3,20.2742
6/27/2008,4,21.7218
6/27/2008,5,20.9674
6/27/2008,6,21.9877
6/27/2008,7,23.9033
6/27/2008,8,26.0776
6/27/2008,9,25.1217
6/27/2008,10,24.3180
6/27/2008,11,24.2251
6/27/2008,12,24.4913
6/27/2008,13,25.9994
6/27/2008,14,26.7030
6/27/2008,15,26.7411
6/27/2008,16,27.2289
6/27/2008,17,27.0621
6/27/2008,18,26.6859
6/27/2008,19,24.7534
6/27/2008,20,22.9986
6/27/2008,21,22.3515
6/27/2008,22,20.6050
6/27/2008,23,19.4344
6/28/2008,0,17.8638
6/28/2008,1,17.3392
6/28/2008,2,16.3179
6/28/2008,3,15.5682
6/28/2008,4,13.8669
6/28/2008,5,12.7928
6/28/2008,6,13.0447
6/28/2008,7,13.9859
6/28/2008,8,14.9961
6/28/2008,9,15.9616
6/28/2008,10,17.0289
6/28/2008,11,17.9156
6/28/2008,12,18.8356
6/28/2008,13,20.3432
6/28/2008,14,20.9340
6/28/2008,15,21.1034
6/28/2008,16,21.5781
6/28/2008,17,21.4744
6/28/2008,18,21.2683
6/28/2008,19,20.8449
6/28/2008,20,20.3281
6/28/2008,21,19.8913
6/28/2008,22,18.7277
6/28/2008,23,17.4973
6/29/2008,0,16.3991
6/29/2008,1,14.7809
6/29/2008,2,12.8165
6/29/2008,3,11.8708
6/29/2008,4,11.5666
6/29/2008,5,11.6734
6/29/2008,6,11.8718
6/29/2008,7,14.1122
6/29/2008,8,14.8455
6/29/2008,9,16.2019
6/29/2008,10,18.1196
6/29/2008,11,19.8565
6/29/2008,12,20.9984
6/29/2008,13,22.0057
6/29/2008,14,23.3850
6/29/2008,15,24.3246
6/29/2008,16,24.8081
6/29/2008,17,25.0817
6/29/2008,18,24.3906
6/29/2008,19,23.1404
6/29/2008,20,21.2961
6/29/2008,21,19.5706
6/29/2008,22,18.6177
6/29/2008,23,17.1320
6/30/2008,0,16.9097
6/30/2008,1,16.6392
6/30/2008,2,16.3277
6/30/2008,3,14.5885
6/30/2008,4,14.4952
6/30/2008,5,14.0389
6/30/2008,6,15.3458
6/30/2008,7,17.9054
6/30/2008,8,20.0510
6/30/2008,9,22.1718
6/30/2008,10,24.3495
6/30/2008,11,26.0758
6/30/2008,12,27.0551
6/30/2008,13,27.8544
6/30/2008,14,29.0057
6/30/2008,15,29.0359
6/30/2008,16,29.0592
6/30/2008,17,28.4114
6/30/2008,18,27.5348
6/30/2008,19,26.4177
6/30/2008,20,25.0800
6/30/2008,21,24.4530
6/30/2008,22,23.3954
6/30/2008,23,23.1094
7/1/2008,0,23.2696
7/1/2008,1,22.4411
7/1/2008,2,22.5045
7/1/2008,3,21.8351
7/1/2008,4,20.7368
7/1/2008,5,20.3523
7/1/2008,6,20.7331
7/1/2008,7,23.3637
7/1/2008,8,26.0290
7/1/2008,9,27.3132
7/1/2008,10,28.8653
7/1/2008,11,27.4254
7/1/2008,12,27.1448
7/1/2008,13,26.6032
7/1/2008,14,24.8382
7/1/2008,15,25.5141
7/1/2008,16,24.6525
7/1/2008,17,25.5586
7/1/2008,18,25.7908
7/1/2008,19,24.7817
7/1/2008,20,23.7099
7/1/2008,21,23.5965
7/1/2008,22,23.1574
7/1/2008,23,22.0007
7/2/2008,0,21.2454
7/2/2008,1,21.5451
7/2/2008,2,21.1893
7/2/2008,3,19.1986
7/2/2008,4,19.2978
7/2/2008,5,18.6741
7/2/2008,6,18.1010
7/2/2008,7,17.0942
7/2/2008,8,18.8679
7/2/2008,9,20.5683
7/2/2008,10,22.5761
7/2/2008,11,24.1904
7/2/2008,12,25.4191
7/2/2008,13,26.8065
7/2/2008,14,26.5966
7/2/2008,15,25.8258
7/2/2008,16,27.5722
7/2/2008,17,27.9111
7/2/2008,18,25.8726
7/2/2008,19,21.9258
7/2/2008,20,19.9844
7/2/2008,21,16.5038
7/2/2008,22,15.4019
7/2/2008,23,15.1413
7/3/2008,0,14.1307
7/3/2008,1,13.1027
7/3/2008,2,14.1715
7/3/2008,3,14.4846
7/3/2008,4,14.2354
7/3/2008,5,12.8830
7/3/2008,6,13.2411
7/3/2008,7,16.0968
7/3/2008,8,15.4053
7/3/2008,9,15.9020
7/3/2008,10,17.5071
7/3/2008,11,19.1360
7/3/2008,12,20.1989
7/3/2008,13,21.3568
7/3/2008,14,22.0370
7/3/2008,15,23.2192
7/3/2008,16,23.3743
7/3/2008,17,23.6186
7/3/2008,18,22.4907
7/3/2008,19,21.1203
7/3/2008,20,20.2372
7/3/2008,21,18.6726
7/3/2008,22,18.2270
7/3/2008,23,18.0576
7/4/2008,0,17.8992
7/4/2008,1,17.0172
7/4/2008,2,16.2292
7/4/2008,3,15.7400
7/4/2008,4,15.6614
7/4/2008,5,15.8060
7/4/2008,6,16.2163
7/4/2008,7,20.2156
7/4/2008,8,22.6385
7/4/2008,9,25.5072
7/4/2008,10,27.4787
7/4/2008,11,29.0078
7/4/2008,12,29.5529
7/4/2008,13,30.7980
7/4/2008,14,31.4089
7/4/2008,15,31.9926
7/4/2008,16,32.0531
7/4/2008,17,30.9876
7/4/2008,18,29.5982
7/4/2008,19,29.1507
7/4/2008,20,26.5385
7/4/2008,21,25.8889
7/4/2008,22,24.7323
7/4/2008,23,23.5511
7/5/2008,0,21.7319
7/5/2008,1,21.5661
7/5/2008,2,20.3587
7/5/2008,3,19.8434
7/5/2008,4,20.2896
7/5/2008,5,20.4075
7/5/2008,6,20.8566
7/5/2008,7,24.8307
7/5/2008,8,29.0842
7/5/2008,9,29.9905
7/5/2008,10,31.4438
7/5/2008,11,31.9566
7/5/2008,12,31.3304
7/5/2008,13,31.2622
7/5/2008,14,30.8446
7/5/2008,15,30.4537
7/5/2008,16,29.9155
7/5/2008,17,25.6708
7/5/2008,18,22.7327
7/5/2008,19,23.9249
7/5/2008,20,23.1373
7/5/2008,21,23.8707
7/5/2008,22,23.9962
7/5/2008,23,23.0035
7/6/2008,0,21.0152
7/6/2008,1,20.0342
7/6/2008,2,20.4712
7/6/2008,3,21.4369
7/6/2008,4,20.6614
7/6/2008,5,20.6076
7/6/2008,6,21.8556
7/6/2008,7,20.2711
7/6/2008,8,22.3498
7/6/2008,9,23.5161
7/6/2008,10,23.3510
7/6/2008,11,24.1126
7/6/2008,12,21.9331
7/6/2008,13,21.8976
7/6/2008,14,20.8686
7/6/2008,15,21.8332
7/6/2008,16,21.0129
7/6/2008,17,19.2970
7/6/2008,18,19.4316
7/6/2008,19,19.0554
7/6/2008,20,17.8514
7/6/2008,21,17.4253
7/6/2008,22,16.5610
7/6/2008,23,16.1601
7/7/2008,0,17.4711
7/7/2008,1,16.7670
7/7/2008,2,15.7460
7/7/2008,3,16.4500
7/7/2008,4,16.3884
7/7/2008,5,17.2843
7/7/2008,6,17.9787
7/7/2008,7,19.6695
7/7/2008,8,19.7466
7/7/2008,9,19.9895
7/7/2008,10,21.1394
7/7/2008,11,22.5573
7/7/2008,12,23.1584
7/7/2008,13,23.0056
7/7/2008,14,25.8434
7/7/2008,15,23.1637
7/7/2008,16,20.0466
7/7/2008,17,19.4888
7/7/2008,18,19.7087
7/7/2008,19,20.5061
7/7/2008,20,18.1559
7/7/2008,21,16.7704
7/7/2008,22,16.3518
7/7/2008,23,16.7498
7/8/2008,0,16.5184
7/8/2008,1,16.7975
7/8/2008,2,16.8545
7/8/2008,3,16.3157
7/8/2008,4,15.5519
7/8/2008,5,15.3540
7/8/2008,6,15.9089
7/8/2008,7,19.8248
7/8/2008,8,22.1616
7/8/2008,9,23.6430
7/8/2008,10,24.4422
7/8/2008,11,25.7713
7/8/2008,12,26.7605
7/8/2008,13,23.3195
7/8/2008,14,13.9771
7/8/2008,15,18.6414
7/8/2008,16,22.9091
7/8/2008,17,22.7102
7/8/2008,18,21.1943
7/8/2008,19,20.7622
7/8/2008,20,18.3467
7/8/2008,21,18.0072
7/8/2008,22,16.5788
7/8/2008,23,15.6934
7/9/2008,0,15.5533
7/9/2008,1,14.5193
7/9/2008,2,14.1178
7/9/2008,3,15.1920
7/9/2008,4,14.8466
7/9/2008,5,14.2627
7/9/2008,6,14.0304
7/9/2008,7,15.5137
7/9/2008,8,16.8248
7/9/2008,9,18.2021
7/9/2008,10,19.8885
7/9/2008,11,22.1001
7/9/2008,12,24.2331
7/9/2008,13,27.2336
7/9/2008,14,29.1264
7/9/2008,15,29.0209
7/9/2008,16,29.1446
7/9/2008,17,29.9575
7/9/2008,18,28.6246
7/9/2008,19,26.6666
7/9/2008,20,23.9363
7/9/2008,21,21.3365
7/9/2008,22,21.4428
7/9/2008,23,20.1723
7/10/2008,0,20.9918
7/10/2008,1,21.8857
7/10/2008,2,22.3113
7/10/2008,3,21.7325
7/10/2008,4,20.8545
7/10/2008,5,21.1286
7/10/2008,6,19.6661
7/10/2008,7,23.2042
7/10/2008,8,27.6405
7/10/2008,9,28.0438
7/10/2008,10,27.6929
7/10/2008,11,29.1328
7/10/2008,12,30.8537
7/10/2008,13,31.9046
7/10/2008,14,33.4877
7/10/2008,15,33.5798
7/10/2008,16,32.3861
7/10/2008,17,31.1186
7/10/2008,18,29.9430
7/10/2008,19,29.2029
7/10/2008,20,28.0587
7/10/2008,21,25.9035
7/10/2008,22,24.8984
7/10/2008,23,24.8281
7/11/2008,0,23.8609
7/11/2008,1,23.8142
7/11/2008,2,22.0254
7/11/2008,3,22.8889
7/11/2008,4,22.6791
7/11/2008,5,22.1819
7/11/2008,6,23.3666
7/11/2008,7,25.5829
7/11/2008,8,28.5071
7/11/2008,9,29.6439
7/11/2008,10,30.9129
7/11/2008,11,31.5728
7/11/2008,12,32.1436
7/11/2008,13,32.6015
7/11/2008,14,33.0693
7/11/2008,15,33.5270
7/11/2008,16,32.1408
7/11/2008,17,31.5775
7/11/2008,18,29.3578
7/11/2008,19,25.8614
7/11/2008,20,23.6086
7/11/2008,21,21.1567
7/11/2008,22,19.6320
7/11/2008,23,17.9403
7/12/2008,0,17.1330
7/12/2008,1,16.2449
7/12/2008,2,14.4080
7/12/2008,3,14.2635
7/12/2008,4,12.9880
7/12/2008,5,11.4003
7/12/2008,6,11.1931
7/12/2008,7,12.5572
7/12/2008,8,13.7658
7/12/2008,9,15.4051
7/12/2008,10,16.6022
7/12/2008,11,18.0792
7/12/2008,12,19.6674
7/12/2008,13,21.0080
7/12/2008,14,22.5968
7/12/2008,15,23.0697
7/12/2008,16,23.7710
7/12/2008,17,24.2047
7/12/2008,18,23.7950
7/12/2008,19,22.3021
7/12/2008,20,20.4586
7/12/2008,21,19.1222
7/12/2008,22,18.0281
7/12/2008,23,17.1863
7/13/2008,0,17.7586
7/13/2008,1,16.3516
7/13/2008,2,14.6743
7/13/2008,3,15.0445
7/13/2008,4,14.3258
7/13/2008,5,13.7397
7/13/2008,6,14.9097
7/13/2008,7,18.1583
7/13/2008,8,20.1924
7/13/2008,9,22.2840
7/13/2008,10,23.4511
7/13/2008,11,25.3081
7/13/2008,12,26.9291
7/13/2008,13,28.1022
7/13/2008,14,29.0934
7/13/2008,15,29.7857
7/13/2008,16,30.1664
7/13/2008,17,30.0364
7/13/2008,18,29.6485
7/13/2008,19,27.9579
7/13/2008,20,25.0226
7/13/2008,21,23.5224
7/13/2008,22,22.5172
7/13/2008,23,21.7052
7/14/2008,0,20.2767
7/14/2008,1,20.9702
7/14/2008,2,20.8701
7/14/2008,3,18.9301
7/14/2008,4,18.6550
7/14/2008,5,18.1481
7/14/2008,6,19.1770
7/14/2008,7,24.4437
7/14/2008,8,27.9762
7/14/2008,9,29.4931
7/14/2008,10,29.9436
7/14/2008,11,30.8941
7/14/2008,12,30.8459
7/14/2008,13,29.7994
7/14/2008,14,29.5710
7/14/2008,15,29.6744
7/14/2008,16,29.1503
7/14/2008,17,29.7251
7/14/2008,18,29.1391
7/14/2008,19,27.7591
7/14/2008,20,26.1542
7/14/2008,21,25.4255
7/14/2008,22,25.0202
7/14/2008,23,24.1825
7/15/2008,0,24.3304
7/15/2008,1,24.1558
7/15/2008,2,22.9996
7/15/2008,3,22.7716
7/15/2008,4,21.1956
7/15/2008,5,20.7230
7/15/2008,6,21.4253
7/15/2008,7,23.5376
7/15/2008,8,25.9322
7/15/2008,9,27.6450
7/15/2008,10,29.0098
7/15/2008,11,29.9255
7/15/2008,12,30.2532
7/15/2008,13,30.2898
7/15/2008,14,30.8935
7/15/2008,15,31.4359
7/15/2008,16,30.5145
7/15/2008,17,30.4870
7/15/2008,18,30.4942
7/15/2008,19,28.3261
7/15/2008,20,26.2566
7/15/2008,21,25.6733
7/15/2008,22,24.2376
7/15/2008,23,24.5243
7/16/2008,0,22.6019
7/16/2008,1,20.8260
7/16/2008,2,19.1090
7/16/2008,3,18.4397
7/16/2008,4,18.8597
7/16/2008,5,18.6011
7/16/2008,6,19.5686
7/16/2008,7,23.7445
7/16/2008,8,20.5805
7/16/2008,9,22.0708
7/16/2008,10,25.2996
7/16/2008,11,27.6784
7/16/2008,12,29.0721
7/16/2008,13,30.2540
7/16/2008,14,31.1105
7/16/2008,15,31.6951
7/16/2008,16,31.5697
7/16/2008,17,31.2832
7/16/2008,18,30.5138
7/16/2008,19,28.9786
7/16/2008,20,27.7036
7/16/2008,21,26.9695
7/16/2008,22,25.5800
7/16/2008,23,23.7061
7/17/2008,0,22.5657
7/17/2008,1,23.4259
7/17/2008,2,23.3375
7/17/2008,3,23.2769
7/17/2008,4,22.8329
7/17/2008,5,20.8204
7/17/2008,6,19.0894
7/17/2008,7,21.1519
7/17/2008,8,23.2255
7/17/2008,9,24.8412
7/17/2008,10,25.1865
7/17/2008,11,25.4618
7/17/2008,12,25.8186
7/17/2008,13,25.3678
7/17/2008,14,24.6008
7/17/2008,15,25.2452
7/17/2008,16,24.7651
7/17/2008,17,23.2597
7/17/2008,18,22.9952
7/17/2008,19,22.3979
7/17/2008,20,21.9712
7/17/2008,21,21.3987
7/17/2008,22,20.2675
7/17/2008,23,19.1102
7/18/2008,0,18.6489
7/18/2008,1,18.0511
7/18/2008,2,17.1777
7/18/2008,3,16.2746
7/18/2008,4,16.2043
7/18/2008,5,16.3735
7/18/2008,6,16.1729
7/18/2008,7,20.0625
7/18/2008,8,22.4656
7/18/2008,9,24.5568
7/18/2008,10,26.1581
7/18/2008,11,26.3259
7/18/2008,12,27.1316
7/18/2008,13,27.8509
7/18/2008,14,28.7752
7/18/2008,15,28.6166
7/18/2008,16,28.8086
7/18/2008,17,29.0278
7/18/2008,18,28.2905
7/18/2008,19,24.8690
7/18/2008,20,21.7397
7/18/2008,21,20.7657
7/18/2008,22,20.4330
7/18/2008,23,20.3359
7/19/2008,0,20.2149
7/19/2008,1,21.3382
7/19/2008,2,20.1984
7/19/2008,3,20.8158
7/19/2008,4,21.7195
7/19/2008,5,20.7698
7/19/2008,6,21.1385
7/19/2008,7,24.1760
7/19/2008,8,26.6381
7/19/2008,9,25.1682
7/19/2008,10,28.8574
7/19/2008,11,30.0118
7/19/2008,12,30.9891
7/19/2008,13,32.2011
7/19/2008,14,33.1557
7/19/2008,15,33.3139
7/19/2008,16,32.3686
7/19/2008,17,32.3067
7/19/2008,18,30.4778
7/19/2008,19,29.2464
7/19/2008,20,26.7478
7/19/2008,21,24.7602
7/19/2008,22,23.4504
7/19/2008,23,24.3114
7/20/2008,0,24.1332
7/20/2008,1,22.4480
7/20/2008,2,21.1798
7/20/2008,3,20.9436
7/20/2008,4,21.8606
7/20/2008,5,19.0533
7/20/2008,6,19.2521
7/20/2008,7,23.7723
7/20/2008,8,26.5638
7/20/2008,9,28.1588
7/20/2008,10,29.8366
7/20/2008,11,31.4129
7/20/2008,12,33.1888
7/20/2008,13,33.5674
7/20/2008,14,32.7349
7/20/2008,15,33.1002
7/20/2008,16,33.4424
7/20/2008,17,32.6108
7/20/2008,18,32.3029
7/20/2008,19,29.6067
7/20/2008,20,27.5501
7/20/2008,21,25.4352
7/20/2008,22,24.2778
7/20/2008,23,24.2439
7/21/2008,0,21.6938
7/21/2008,1,21.5412
7/21/2008,2,21.1560
7/21/2008,3,18.7374
7/21/2008,4,18.2165
7/21/2008,5,18.6181
7/21/2008,6,18.7039
7/21/2008,7,22.7903
7/21/2008,8,24.4654
7/21/2008,9,25.2686
7/21/2008,10,26.2511
7/21/2008,11,27.5052
7/21/2008,12,28.4944
7/21/2008,13,29.7676
7/21/2008,14,30.3410
7/21/2008,15,27.9163
7/21/2008,16,27.2562
7/21/2008,17,27.9052
7/21/2008,18,27.7307
7/21/2008,19,26.1480
7/21/2008,20,25.8507
7/21/2008,21,25.5606
7/21/2008,22,23.7482
7/21/2008,23,23.0546
7/22/2008,0,21.8728
7/22/2008,1,21.8351
7/22/2008,2,21.1233
7/22/2008,3,20.6894
7/22/2008,4,19.3425
7/22/2008,5,19.7151
7/22/2008,6,19.7151
7/22/2008,7,22.2576
7/22/2008,8,23.5802
7/22/2008,9,24.9298
7/22/2008,10,26.8453
7/22/2008,11,28.2932
7/22/2008,12,29.6553
7/22/2008,13,31.1708
7/22/2008,14,30.3161
7/22/2008,15,30.6968
7/22/2008,16,32.3104
7/22/2008,17,32.5448
7/22/2008,18,30.7362
7/22/2008,19,29.1740
7/22/2008,20,27.8801
7/22/2008,21,27.2233
7/22/2008,22,26.1595
7/22/2008,23,26.1228
7/23/2008,0,26.6513
